StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Baseline_Capability_1,Baseline_Trust_1,Baseline_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
2024-02-06 09:46:37,2024-02-06 09:48:42,0,100,125,1,2024-02-06 09:48:43,R_11pl4SHhCmcgzsO,anonymous,EN,1,1,2,,,,18,50,It's a bot and they malfunction all the time. I don't trust the system.,,,,1,56,9,1,,42,5,,11
2024-02-06 09:44:56,2024-02-06 09:48:57,0,100,240,1,2024-02-06 09:48:57,R_3kjbCQCAktP8MyR,anonymous,EN,1,1,2,,,,,,,81,67,The pedestrians are off to the side and look like they are talking. The AI can see this due to the front camera therefore it may acknowledge them being but also continue to drive.,1,50,0,2,,21,3,,12
2024-02-06 09:48:39,2024-02-06 09:50:18,0,100,98,1,2024-02-06 09:50:18,R_12JNSe3geI9IGCH,anonymous,EN,1,1,2,0,50,"It can't predict intention so it can't know if the person standing on the sidewalk is going to walk across the street or not. ",,,,,,,1,50,47,2,,41,4,,12
2024-02-06 09:50:50,2024-02-06 09:55:04,0,100,253,1,2024-02-06 09:55:04,R_5iNLs9Dywg41Lr3,anonymous,EN,1,1,2,,,,,,,24,70,"Seeing that the pedestrian is just to the side of the car and standing in the crosswalk, doesn't mean that pedestrian could easily decide to cross at the last minute.",1,25,4,2,,55,1,,11
2024-02-06 10:01:21,2024-02-06 10:03:36,0,100,134,1,2024-02-06 10:03:37,R_1x3Duo4N3zzAhlT,anonymous,EN,1,1,2,,,,65,60,guessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessedguessed,,,,2,1,5,1,,41,4,,12
2024-02-06 10:02:36,2024-02-06 10:04:37,0,100,121,1,2024-02-06 10:04:38,R_1nV05F6rHFdyPv1,anonymous,EN,1,1,2,80,71,"I believe it can see the location of the pedestrian but unsure if it can see the orientation/which way the pedestrian is facing. ",,,,,,,1,72,56,2,,37,4,,10
2024-02-06 10:02:28,2024-02-06 10:04:57,0,100,148,1,2024-02-06 10:04:58,R_7ndDnO9DoUhihoz,anonymous,EN,1,1,2,76,61,"Though the autonomous vehicle made a reasonable determination in this particular scene, I'm not confident that it can react to more dynamic situations involving pedestrians in real time.",,,,,,,1,81,61,1,,31,4,,10
2024-02-06 10:02:29,2024-02-06 10:05:02,0,100,152,1,2024-02-06 10:05:03,R_7W1D60fNs6CgJd7,anonymous,EN,1,1,2,,,,,,,0,82,I don't believe it can predict behavior based on the pedestrian's position/posture but I think the car will stop if the pedestrian moves into the road,1,82,40,1,,36,4,,12
2024-02-06 10:02:19,2024-02-06 10:05:03,0,100,163,1,2024-02-06 10:05:03,R_6aITtJpkdxxkHDd,anonymous,EN,1,1,2,,,,74,76,it seems the drawing indicates a real life situation of pedestrians and cars,,,,1,78,83,2,,25,4,,11
2024-02-06 10:05:15,2024-02-06 10:07:39,0,100,144,1,2024-02-06 10:07:39,R_50i93CrakWE1iJA,anonymous,EN,1,1,2,,,,,,,80,68,"I just have a hard time believing AI cars will be able to react in time to spontaneous changes in the environment. ",1,43,28,2,,43,5,,15
2024-02-06 10:03:33,2024-02-06 10:09:18,0,100,345,1,2024-02-06 10:09:19,R_7PnxSscNoROY717,anonymous,EN,1,1,2,72,92,"Even though the pedestrian is not facing the street at the time, there's always a possibility that the pedestrian could turn and start to cross the street.  The car has correctly identified the crosswalk and presumably knows what could happen there.   ",,,,,,,1,23,48,2,,69,4,,12
2024-02-06 10:09:59,2024-02-06 10:11:39,0,100,100,1,2024-02-06 10:11:40,R_3FKW2Ymu6kb5qND,anonymous,EN,1,1,2,,,,,,,91,81,"I think the software should be able to detect there, there is nothing exceptional happening",1,43,42,1,,43,5,,11
2024-02-06 10:10:30,2024-02-06 10:13:48,0,100,197,1,2024-02-06 10:13:49,R_349azpiYvRqeTm1,anonymous,EN,1,1,2,0,0,I don't think a computer type thing can think on what a human being is going to do,,,,,,,1,22,3,2,,62,2,,12
2024-02-06 10:08:41,2024-02-06 10:14:55,0,100,374,1,2024-02-06 10:14:55,R_6EFDcaxw5BJCEkR,anonymous,EN,1,1,2,,,,54,22,I don’t feel like AI would know whether the individual was going to cross the street. I have a few trust issues what if the person did cross and the car didn’t stop,,,,1,3,26,2,,42,2,,10
2024-02-06 10:10:30,2024-02-06 10:15:13,0,100,282,1,2024-02-06 10:15:13,R_65Z8C8bOy7vWiy4,anonymous,EN,1,1,2,,,,60,40,"I believe that AI is progressing and is capable of detecting objects. I just get nervous because it is so new and hasn't been implement on a wide scale. ",,,,1,60,30,2,,30,4,,14
2024-02-06 10:13:55,2024-02-06 10:17:46,0,100,230,1,2024-02-06 10:17:46,R_3zD968dSiq1cSbE,anonymous,EN,1,1,2,,,,,,,98,93,"Whether a person or autonomous vehicle, it is not 100% sure that a person can all at once, dart out in front of the vehicle, even if it appears that they are not intending to.",1,18,29,2,,63,1,,15
2024-02-06 10:16:29,2024-02-06 10:18:08,0,100,98,1,2024-02-06 10:18:09,R_35ykZuG22eFsgcz,anonymous,EN,1,1,2,,,,,,,70,73,I believe that in this giveen scenario the AI algorithm is capable enough to discern the pedestrian is facing away from the street,1,62,61,1,,32,4,,12
2024-02-06 10:15:48,2024-02-06 10:18:26,0,100,158,1,2024-02-06 10:18:27,R_30CjorsLZdltyuJ,anonymous,EN,1,1,2,,,,0,0,Often it is necessary to look at the face/posture of the person to determine whether they intend to use a crosswalk,,,,1,10,0,2,,40,6,,9
2024-02-06 10:17:34,2024-02-06 10:19:33,0,100,119,1,2024-02-06 10:19:34,R_5kmQKw9So4pDx1x,anonymous,EN,1,1,2,82,84,"I don't see why it shouldn't. The technology have existed for a while, so I anticipate it would be able to detect pedestrians.",,,,,,,1,100,83,1,,34,4,,13
2024-02-06 10:17:10,2024-02-06 10:20:02,0,100,172,1,2024-02-06 10:20:03,R_3isbRQNed0ARNKk,anonymous,EN,1,1,2,,,,18,41,I'm not confident AI can guess what people will do such as cross the road.,,,,1,30,40,2,,49,3,,11
2024-02-06 10:08:05,2024-02-06 10:21:26,0,100,800,1,2024-02-06 10:21:26,R_6sv599Ia2sOQTic,anonymous,EN,1,1,2,,,,,,,60,60,"The pedestrians are in the crosswalk but not using it, which is potentially dangerous. Despite this, I'm hoping the car is able to detect that they are not trying to cross the road. ",1,40,10,1,,27,1,,15
2024-02-06 10:21:15,2024-02-06 10:23:50,0,100,155,1,2024-02-06 10:23:50,R_17IrgljLTk8AhEI,anonymous,EN,1,1,2,,,,60,70,"The car can detect the individual. But, it doesn't know if they will move or not. However, I think the car will give the individual a wide berth. ",,,,1,50,40,1,,34,4,,10
2024-02-06 10:22:07,2024-02-06 10:24:13,0,100,126,1,2024-02-06 10:24:14,R_3XW9fmlXLwvUdbP,anonymous,EN,1,1,2,73,93,I believe that the computer has the ability to exert better and faster reactions to seeing a pedestrian.,,,,,,,1,76,84,1,,22,3,,10
2024-02-06 10:19:52,2024-02-06 10:24:31,0,100,279,1,2024-02-06 10:24:31,R_3tEGii01xD0BEOL,anonymous,EN,1,1,2,2,70,"How does the AI kno which direction the person is facing , that he is looking at his phone, its just a box that says person, also how can an AI ever tell a persons future intentions?",,,,,,,1,71,70,2,,45,4,,11
2024-02-06 10:22:25,2024-02-06 10:29:45,0,100,439,1,2024-02-06 10:29:46,R_1QL5i9S1Ix9oKJ6,anonymous,EN,1,1,2,,,,,,,5,8,The people might move at the last minute and be hit by the car.,1,75,74,1,,68,6,,12
2024-02-06 10:27:27,2024-02-06 10:31:29,0,100,241,1,2024-02-06 10:31:29,R_5tGrYmrF8FTs6qS,anonymous,EN,1,1,2,,,,,,,60,40,"I do some work in training AI, and it can have some surprising knowledge gaps. I would not trust one without a human driver behind it!",1,55,55,1,,35,4,,13
2024-02-06 10:28:00,2024-02-06 10:32:34,0,100,273,1,2024-02-06 10:32:34,R_5ZHS3UsDc4h3Ubo,anonymous,EN,1,1,2,,,,30,54,AI is predicting not firmly knowing the intentions of the pedestrian,,,,1,39,32,1,,68,4,,13
2024-02-06 10:29:32,2024-02-06 10:34:13,0,100,281,1,2024-02-06 10:34:14,R_61yMhVzdBdsMZfg,anonymous,EN,1,1,2,28,32,it hard for an AI to judge whether or not a pedestrian will cross,,,,,,,1,69,40,1,,32,4,,13
2024-02-06 10:35:21,2024-02-06 10:38:10,0,100,168,1,2024-02-06 10:38:10,R_3DqbLNYBGjdH0fq,anonymous,EN,1,1,2,,,,80,80,"I am fairly confident that the autonomous vehicle will detect the pedestrians due to the image showing that it clearly differentiates people from other objects,",,,,1,85,65,1,,25,4,,13
2024-02-06 10:41:58,2024-02-06 10:44:21,0,100,142,1,2024-02-06 10:44:21,R_6xS1PzALxSk2Xci,anonymous,EN,1,1,2,,,,,,,37,35,I think the car will see the body and assume it will want to cross,1,45,49,2,,43,3,,11
2024-02-06 10:42:45,2024-02-06 10:44:35,0,100,109,1,2024-02-06 10:44:35,R_3eWnSnSPDts9Eoa,anonymous,EN,1,1,2,,,,27,21,I don't fully  believe we should let AI take over everything humans can and should do.,,,,1,53,0,2,,54,1,,12
2024-02-06 10:42:41,2024-02-06 10:44:48,0,100,126,1,2024-02-06 10:44:48,R_7LCDPxU6ago1CjC,anonymous,EN,1,1,2,,,,30,64,It looks like vehicle is stopped.  But i dont thinj it is able to know what pedestrians are crossing or not,,,,1,62,38,2,,45,4,,10
2024-02-06 10:42:49,2024-02-06 10:46:54,0,100,245,1,2024-02-06 10:46:55,R_3ddfjvYKq7cD1xd,anonymous,EN,1,1,2,,,,,,,80,70,they are not looking to cross the street and are standing on the curb away from street,1,80,77,4,,44,3,,11
2024-02-06 10:46:52,2024-02-06 10:48:51,0,100,118,1,2024-02-06 10:48:52,R_7eJzPV0uybTX42Z,anonymous,EN,1,1,2,82,81,"It seems to have labeled everything correctly, at least from what I can tell. So based on that alone I think I'd be pretty confident in it.",,,,,,,1,51,50,1,,34,1,,14
2024-02-06 10:45:15,2024-02-06 10:50:14,0,100,298,1,2024-02-06 10:50:14,R_7jlAczsBMbTb8Av,anonymous,EN,1,1,2,58,75,"I think the car knows the pedestrian isn't crossing the road because he is not in line with the crosswalk, but it is hard sometimes for humans to decide so I cannot completely trust the vehicle to make the best decisions around pedestrians. ",,,,,,,1,52,35,2,,26,3,,13
2024-02-06 10:51:41,2024-02-06 10:53:09,0,100,87,1,2024-02-06 10:53:09,R_5Nz7LZwAGW5Q48C,anonymous,EN,1,1,2,,,,16,50,It's hard to determine where the pedestrian is compared to the crosswalk so I hope the AI would err on the side of caution.,,,,1,51,21,2,,36,4,,14
2024-02-06 10:51:00,2024-02-06 10:53:53,0,100,173,1,2024-02-06 10:53:54,R_52Gp6Jooua4EOAJ,anonymous,EN,1,1,2,,,,,,,71,60,I think based on the picture that it can see humans and would be able to interact appropiately most of the time but not all of the time,1,72,49,2,,54,1,,11
2024-02-06 10:52:18,2024-02-06 10:54:45,0,100,146,1,2024-02-06 10:54:46,R_1JFKQLiY2j3xLUM,anonymous,EN,1,1,2,50,54,"I cannot really determine what the AI thinks just because it properly recognizes objects. This could be true for AI or a real person to be honest. ",,,,,,,1,57,50,1,,34,3,,14
2024-02-06 10:53:00,2024-02-06 10:55:08,0,100,127,1,2024-02-06 10:55:08,R_77OttA8GeyuI0sY,anonymous,EN,1,1,2,,,,,,,0,80,"As an autonomous thing it has no way of knowing with 100% certainty whether or not that person will cross the road. However, I do believe that it has the ability to slow down, give ample space and behave in a manner consistent with the assumption that the pedestrian has an intent of crossing the road.",1,100,50,2,,33,3,,12
2024-02-06 11:00:18,2024-02-06 11:02:14,0,100,116,1,2024-02-06 11:02:15,R_1nTF20VDact9M77,anonymous,EN,1,1,2,,,,3,12,"Just don't trust a1 yet for this type of thing. I mean I need to see it in action. ",,,,1,71,51,1,,40,3,,14
2024-02-06 09:39:22,2024-02-06 11:07:36,0,100,5293,1,2024-02-06 11:07:36,R_1gGsnZxjNIwCIKG,anonymous,EN,1,1,2,,,,28,16,I don't trust ai cars yet. They are still unpredictable. I like to control what's going on.,,,,1,60,18,2,,30,4,,12
2024-02-06 11:06:38,2024-02-06 11:07:50,0,100,71,1,2024-02-06 11:07:51,R_1WO5a3rNeCm17v1,anonymous,EN,1,1,2,60,45,"I believe that it can detect whether the pedestrian is crossing or not, but I don't believe it's always going to work.",,,,,,,1,85,73,1,,25,1,,13
2024-02-06 11:06:00,2024-02-06 11:09:50,0,100,230,1,2024-02-06 11:09:51,R_5PF9OpmcyyjfJEB,anonymous,EN,1,1,2,,,,,,,90,86,A man looking down and not moving forward. Its logical to assume that he is not walking.,1,77,50,2,,73,3,,12
2024-02-06 11:07:31,2024-02-06 11:11:06,0,100,214,1,2024-02-06 11:11:07,R_7dES1hdbufHgrrY,anonymous,EN,1,1,2,,,,0,75,From the info provided there is no way to determine intent from the individual. If data on the person's movement was collected than the AI would be able to make a judgment on intent to cross.,,,,1,90,50,1,,37,3,,15
2024-02-06 11:12:55,2024-02-06 11:15:30,0,100,154,1,2024-02-06 11:15:31,R_5OMgfIQL2LnHcBz,anonymous,EN,1,1,2,84,88,I am not sure how the software works but since the person is facing the wrong direction the car should recognize it so it knows how to behave,,,,,,,1,50,40,2,,63,5,,12
2024-02-06 11:13:30,2024-02-06 11:15:38,0,100,128,1,2024-02-06 11:15:39,R_1rUA4AC0hWLkr0N,anonymous,EN,1,1,2,,,,0,0,There is no way to tell based on the image being just shapes; the pedestrian is at the edge of the road and could very well be about to cross it.,,,,1,72,60,1,,47,8,MBA,10
2024-02-06 11:12:44,2024-02-06 11:16:51,0,100,247,1,2024-02-06 11:16:51,R_1zOUoNnXfCrLErI,anonymous,EN,1,1,2,,,,,,,30,25,I don't think that the AI can tell which way the person is facing or that they do not intend to cross the street.,1,70,40,2,,57,4,,11
2024-02-06 11:12:30,2024-02-06 11:17:11,0,100,280,1,2024-02-06 11:17:11,R_11zUIV4GgwOAQIi,anonymous,EN,1,1,2,75,90,I believe it will wait and see what the person does before driving forward.,,,,,,,1,100,73,2,,48,1,,14
2024-02-06 11:16:00,2024-02-06 11:20:06,0,100,246,1,2024-02-06 11:20:07,R_196QPp7lyCcnFYd,anonymous,EN,1,1,2,,,,,,,82,84,The pedestrian looks like he is not crossing the street and the AI can see that as well,1,48,31,2,,54,1,,11
2024-02-06 11:18:37,2024-02-06 11:20:26,0,100,109,1,2024-02-06 11:20:26,R_6WINaQ59kSTDpxD,anonymous,EN,1,1,2,,,,,,,81,80,It seems to know they're not going to cross and will behave like it,1,56,28,2,,28,4,,13
2024-02-06 11:18:23,2024-02-06 11:20:47,0,100,144,1,2024-02-06 11:20:48,R_6Nno5WYz8BYES5s,anonymous,EN,1,1,2,,,,66,58,"I am not sure if the vehicle is able to read the person's intentions accurately.  Sometimes there are other visual cues. ",,,,1,76,51,2,,56,6,,9
2024-02-06 11:18:13,2024-02-06 11:21:03,0,100,170,1,2024-02-06 11:21:04,R_6dGZjN79BickqAJ,anonymous,EN,1,1,2,80,60,I believe that it does see the person and that they may not cross but I don't have a lot of confidence that the car will always know what a person is going to do.,,,,,,,1,60,40,1,,38,4,,14
2024-02-06 11:19:12,2024-02-06 11:21:33,0,100,141,1,2024-02-06 11:21:34,R_3ux39NyEw9YCGqS,anonymous,EN,1,1,2,,,,25,50,To me it looked like the person is about to cross the street.  I would need more information as to why the car thinks that way to have my mind changed,,,,1,31,24,1,,35,4,,11
2024-02-06 11:18:35,2024-02-06 11:21:36,0,100,180,1,2024-02-06 11:21:37,R_3fpUq2xM6SVNiYI,anonymous,EN,1,1,2,,,,,,,83,79,"While it does not appear in the picture that the pedestrian intends to cross the road in the near future,. it is always possible that the pedestrian can suddenly decide to do so ",1,41,51,2,,68,4,,11
2024-02-06 11:21:03,2024-02-06 11:23:37,0,100,154,1,2024-02-06 11:23:37,R_5ruQEOjvJgqC5tT,anonymous,EN,1,1,2,,,,,,,81,80,"The pedestrian appears to be standing there without the intention of moving across the road. I would assume the software was designed to detect this simple cue and would behave appropriately. ",1,91,50,1,,47,4,,13
2024-02-06 11:20:57,2024-02-06 11:24:11,0,100,194,1,2024-02-06 11:24:12,R_5e7E34UuwVRzbdn,anonymous,EN,1,1,2,40,91,"I think the car likely can tell which way the human is facing, but obviously it can't read intent.  But I have more confidence in AI than a human driver.",,,,,,,1,37,9,1,,41,4,,10
2024-02-06 11:24:44,2024-02-06 11:26:28,0,100,104,1,2024-02-06 11:26:29,R_6gw1jyMqhHay18S,anonymous,EN,1,1,2,90,60,The person does not appear to be about to cross the street. I do not trust self-driving cars fully.,,,,,,,1,70,40,1,,30,4,,10
2024-02-06 11:26:21,2024-02-06 11:28:27,0,100,126,1,2024-02-06 11:28:28,R_5b7CqnND8XeSk7L,anonymous,EN,1,1,2,,,,,,,71,76,"The pedestrians are looking at their phone and facing away from the middle of the road, so I don't think they will just run across.  The fact that the car can see the pedestrians means it will most likely react accordingly. ",1,22,17,1,,32,4,,14
2024-02-06 11:24:53,2024-02-06 11:28:41,0,100,227,1,2024-02-06 11:28:41,R_3IL9sG4QwGx0wmn,anonymous,EN,1,1,2,,,,0,0,"The person seems to be at the crosswalk.  Usually, I will check the person's face to guess their intention, but the AI cannot do that.",,,,1,40,0,2,,55,6,,10
2024-02-06 11:27:38,2024-02-06 11:30:42,0,100,183,1,2024-02-06 11:30:43,R_192OjOCxZAnwuGJ,anonymous,EN,1,1,2,70,70,I think ai can probably see the direction the person is facing,,,,,,,1,80,7,2,,70,4,,10
2024-02-06 11:34:07,2024-02-06 11:37:07,0,100,179,1,2024-02-06 11:37:08,R_3WOsgHslUxAH3mZ,anonymous,EN,1,1,2,,,,,,,82,65,AI would have to be properly educated in the way pedestrians who are going to cross the streeet appear.,1,70,0,2,,72,4,,12
2024-02-06 11:37:27,2024-02-06 11:39:55,0,100,148,1,2024-02-06 11:39:55,R_7gMLEfbuQSYpNRr,anonymous,EN,1,1,2,,,,30,60,I dont think a AI can determine what a person will do in advance.,,,,1,71,62,2,,36,4,,11
2024-02-06 11:41:50,2024-02-06 11:44:16,0,100,146,1,2024-02-06 11:44:17,R_1gTGmaXdTEF8Ktj,anonymous,EN,1,1,2,75,75,a person is unpredictable and may turn and cross at any moment,,,,,,,1,60,60,1,,40,3,,15
2024-02-06 11:39:27,2024-02-06 11:45:37,0,100,369,1,2024-02-06 11:45:37,R_5o5dLpKLVPiVdvk,anonymous,EN,1,1,2,,,,,,,71,61,The AI can't predict if the pedestrian will suddenly turn around and cross the street,1,41,50,1,,80,3,,11
2024-02-06 11:43:23,2024-02-06 11:47:31,0,100,247,1,2024-02-06 11:47:32,R_6hHndpd6bpUdkkK,anonymous,EN,1,1,2,,,,0,100,"Even I, an actual human, wouldn't trust that the pedestrian isn't crossing that road. I would slow down and so should the self driving car.",,,,1,70,0,2,,40,1,,11
2024-02-06 11:44:41,2024-02-06 11:48:25,0,100,223,1,2024-02-06 11:48:25,R_5bW9ZkipsfiepD1,anonymous,EN,1,1,2,,,,60,60,"The pedestrian is not in the crosswalk. Therefore, the assumption is made that he is not crossing.",,,,1,50,0,1,,72,4,,12
2024-02-06 11:45:40,2024-02-06 11:49:35,0,100,235,1,2024-02-06 11:49:36,R_1wczwEqDzn4KZi2,anonymous,EN,1,1,2,,,,78,73,It seems to recognize what's a person and what's not.,,,,1,62,41,2,,22,4,,11
2024-02-06 11:45:51,2024-02-06 11:49:49,0,100,237,1,2024-02-06 11:49:50,R_1t26vJkMU1VSUAF,anonymous,EN,1,1,2,75,64,"The pedestrian is facing away from the street, indicating that he won't walk across it. However, he could turn around at any moment and decide to walk across unexpectedly. The question is, can the AI anticipate that.",,,,,,,1,29,6,1,,43,4,,14
2024-02-06 11:48:05,2024-02-06 11:50:49,0,100,163,1,2024-02-06 11:50:49,R_3YNvS4sPqqin4pX,anonymous,EN,1,1,2,71,71,"I think that it knows what is going on but that glitches and failures are still common in self-driving vehicles. ",,,,,,,1,68,50,2,,37,3,,14
2024-02-06 11:48:39,2024-02-06 11:51:12,0,100,153,1,2024-02-06 11:51:12,R_1B5OQVe5XZAqZwN,anonymous,EN,1,1,2,,,,,,,9,39,Not sure if the AI knows how unpredictable human behavior can be,1,72,30,2,,36,4,,11
2024-02-06 11:50:14,2024-02-06 11:51:25,0,100,71,1,2024-02-06 11:51:26,R_695zV3AXcpykUrT,anonymous,EN,1,1,2,72,69,The person isn't facing the road so it seems unlikely that they would cross in the physical position they're in,,,,,,,1,75,65,1,,41,5,,10
2024-02-06 11:49:27,2024-02-06 11:52:06,0,100,158,1,2024-02-06 11:52:06,R_1jUnmjSlSsoDJfW,anonymous,EN,1,1,2,,,,,,,50,50,"AI may not allow for the possibiity that once the people have consulted a map, they may immediately turn and walk across the street.",1,65,4,2,,61,4,,10
2024-02-06 11:52:37,2024-02-06 11:54:31,0,100,114,1,2024-02-06 11:54:31,R_7TrRGS6MFCDhpE5,anonymous,EN,1,1,2,57,40,"No one but the pedestrian knows what they will do, so it is crucial to be alert.",,,,,,,1,54,60,2,,37,1,,15
2024-02-06 11:51:22,2024-02-06 11:54:42,0,100,199,1,2024-02-06 11:54:42,R_32qM2YCmHxQA7Af,anonymous,EN,1,1,2,,,,29,68,"I believe the vehicle will detect if the person is moving to determine if they are crossing the street or not. ",,,,1,83,30,2,,31,3,,13
2024-02-06 11:51:31,2024-02-06 11:55:18,0,100,227,1,2024-02-06 11:55:19,R_58mLdkG9XPVYHOF,anonymous,EN,1,1,2,,,,57,61,I believe the artificial intelligence is correct. I trust The artificial intelligence to make the right decision concerning the pedestrian,,,,1,80,70,1,,51,2,,15
2024-02-06 11:56:46,2024-02-06 11:59:25,0,100,159,1,2024-02-06 11:59:26,R_6ot17rearbLFdi2,anonymous,EN,1,1,2,,,,,,,30,30,I don't trust it to be consistent at all times. We are not there yet with technology.,1,70,30,2,,40,5,,10
2024-02-06 11:57:42,2024-02-06 12:01:16,0,100,214,1,2024-02-06 12:01:17,R_7vjYMMrQwLLRoUF,anonymous,EN,1,1,2,,,,,,,84,77,I think the software detection is aligned with what human eyes see. Also the arrow showing the car will go straight. Thus I think it will behave appropriately,1,70,52,2,,34,6,,11
2024-02-06 12:00:10,2024-02-06 12:02:50,0,100,160,1,2024-02-06 12:02:51,R_6VBvtPMYO4NheEh,anonymous,EN,1,1,2,,,,0,0,It looks to me as if the pedestrian is ready to use the crosswalk.,,,,1,0,0,2,,63,3,,10
2024-02-06 12:00:32,2024-02-06 12:03:38,0,100,186,1,2024-02-06 12:03:39,R_1zIx2cJ1rxaRAwp,anonymous,EN,1,1,2,75,75,It can see the pedestrian is not facing in direction that would indicate he is going to cross the road.,,,,,,,1,75,25,1,,58,3,,14
2024-02-06 12:03:20,2024-02-06 12:05:19,0,100,118,1,2024-02-06 12:05:19,R_6o5R4sUYDVJyytV,anonymous,EN,1,1,2,,,,21,9,"There is no sense of where the person is facing or what their body language is like, so I don't see how the AI would know what their plans are.",,,,1,38,24,2,,33,5,,13
2024-02-06 12:04:29,2024-02-06 12:06:33,0,100,123,1,2024-02-06 12:06:33,R_3yUaHFySb6HJqMN,anonymous,EN,1,1,2,,,,,,,37,14,"I don't trust AI in self driving cars so my assumption would be that it does not work. ",1,39,34,1,,37,5,,9
2024-02-06 12:04:01,2024-02-06 12:07:27,0,100,205,1,2024-02-06 12:07:27,R_3guQk8GE0ktpPOi,anonymous,EN,1,1,2,50,70,"I'm thinking it will know to continue because the pedestrian is off to the side, but I don't know.",,,,,,,1,80,50,1,,37,4,,12
2024-02-06 12:05:13,2024-02-06 12:07:46,0,100,153,1,2024-02-06 12:07:47,R_7mgz2PWQklbYEze,anonymous,EN,1,1,2,82,83,It doesn't say whether it detects were the pedestrian is facing.,,,,,,,1,83,81,2,,58,3,,11
2024-02-06 12:03:51,2024-02-06 12:08:08,0,100,257,1,2024-02-06 12:08:09,R_5IYR5cSn4M4IaN3,anonymous,EN,1,1,2,,,,,,,50,50,I neither agree nor disagree because the image by itself is not enough to gauge intent. People could quickly turn around and cross the street.,1,50,51,2,,31,4,,11
2024-02-06 12:06:23,2024-02-06 12:08:49,0,100,146,1,2024-02-06 12:08:50,R_315ppOjM2i5Uh8Y,anonymous,EN,1,1,2,,,,,,,87,87,"The pedestrian is looking and facing away from the road, looking at something in their hand. It appears the AI analyzed that. ",1,62,31,1,,28,4,,10
2024-02-06 12:03:20,2024-02-06 12:09:03,0,100,342,1,2024-02-06 12:09:03,R_3EuLSRBRQKtOM2R,anonymous,EN,1,1,2,39,17,a car cannot make last second decisions based on what the pedestrian decides to do. it has no thought process.,,,,,,,1,76,45,2,,28,3,,13
2024-02-06 12:03:35,2024-02-06 12:09:49,0,100,373,1,2024-02-06 12:09:50,R_13ai4tXCQOn0guN,anonymous,EN,1,1,2,,,,0,52,because it is saying that it doesnt show the pedestrian is walking across the street but it looks like they are standing right at the crosswalk,,,,1,50,0,2,,44,3,,11
2024-02-06 12:06:08,2024-02-06 12:12:12,0,100,363,1,2024-02-06 12:12:13,R_7JKgpfOTZCmTVoC,anonymous,EN,1,1,2,,,,74,74,"just seem to be the correct answer regarding what is being said ",,,,3,47,46,2,,41,2,,11
2024-02-06 12:10:10,2024-02-06 12:13:03,0,100,172,1,2024-02-06 12:13:04,R_3pxhGyfYFk8f52F,anonymous,EN,1,1,2,,,,,,,82,90,"It does not look like the pedestrains are intending to cross the street so I think the autonomous vehicle would react like a human driver and proceed through the intersection ",1,40,0,2,,49,4,,11
2024-02-06 12:10:55,2024-02-06 12:14:19,0,100,204,1,2024-02-06 12:14:20,R_1KHIboxm1bsf4MS,anonymous,EN,1,1,2,70,30,"I believe the software is designed to be able to dtect that the pedestrian is not about to cross the road, but I still don't 100% believe that it will function properly,",,,,,,,1,70,70,2,,49,4,,15
2024-02-06 12:14:07,2024-02-06 12:15:47,0,100,99,1,2024-02-06 12:15:47,R_73OyxTKFODigIkV,anonymous,EN,1,1,2,,,,25,40,Does not seem convicing enough. I am not confident that the car knows if someone is going to cross or not.,,,,1,59,49,1,,25,4,,13
2024-02-06 12:14:24,2024-02-06 12:16:52,0,100,148,1,2024-02-06 12:16:53,R_5nuAs0nNqQPrbai,anonymous,EN,1,1,2,88,82,It can clearly see the person and I assume determine the person's orientation and activity to conclude that they are not crossing the streetthe,,,,,,,1,59,27,2,,39,4,,10
2024-02-06 12:16:14,2024-02-06 12:22:35,0,100,380,1,2024-02-06 12:22:36,R_3g7SobwWxhywOo4,anonymous,EN,1,1,2,63,73,"I believe that the vehicle will be able to understand that the person is not going to cross the road based on the way they are facing, but I still expect that the vehicle may slow down and keep the pedestrian in sight until the vehicle is far away.",,,,,,,1,67,59,2,,22,4,,13
2024-02-06 12:25:17,2024-02-06 12:29:46,0,100,269,1,2024-02-06 12:29:47,R_1PtxKLFnqjkNQQk,anonymous,EN,1,1,2,,,,,,,80,61,The pedestrians are looking the other way like explaining something to each other with no intention to cross the street,1,61,63,1,,40,4,,12
2024-02-06 12:28:37,2024-02-06 12:33:33,0,100,296,1,2024-02-06 12:33:34,R_3SdwCnnhrN50vzb,anonymous,EN,1,1,2,,,,,,,90,90,I am confident AI can detect pedestrians enough to safely make decisions,1,70,30,1,,42,4,,12
2024-02-06 12:28:21,2024-02-06 12:37:27,0,100,545,1,2024-02-06 12:37:28,R_7fGLVqYjH7XK8jE,anonymous,EN,1,1,2,41,33,"If the pedestrian suddenly decides to run across the road, I don't know whether the car will be capable of detecting it fast enough.",,,,,,,1,41,7,2,,79,3,,13
