"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","consent_q","attn_1","attn_2","Present_Capability_1","Present_Trust_1","Present_Why","Absent_Capability_1","Absent_Trust_1","Absent_Why","Faded_Capability_1","Faded_Trust_1","Faded_Why","Adjacent_Capability_1","Adjacent_Trust_1","Adjacent_Why","comp_images","AI_Familiarity_1","Visual_Familiarity_1","gender","gender_5_TEXT","age","education","education_8_TEXT","income"
"2023-12-15 19:34:42","2023-12-15 19:36:18","0","100","96","1","2023-12-15 19:36:18","R_7g8vQ4Qd6hmOs9e","anonymous","EN","1","1","2","","","","","","","0","0","It Without human instainct it can't predict human behavior","","","","1","2","0","1","","38","4","","14"
"2023-12-15 19:34:10","2023-12-15 19:36:37","0","100","147","1","2023-12-15 19:36:38","R_5CjGoCtwxMMqtx7","anonymous","EN","1","1","2","","","","","","","","","","43","50","i don't know if it can tell if the person is standing or trying to cross","1","50","36","2","","38","3","","14"
"2023-12-15 19:34:27","2023-12-15 19:38:17","0","100","229","1","2023-12-15 19:38:17","R_7HkQ7P4t1qhq4Ba","anonymous","EN","1","1","2","","","","50","50","To me, I do NOT trust AI or computers, they have a MIND of their own and can mess up as well","","","","","","","1","94","75","2","","64","4","","15"
"2023-12-15 19:36:43","2023-12-15 19:40:03","0","100","200","1","2023-12-15 19:40:03","R_3wH51gbBKnewJhD","anonymous","EN","1","1","2","","","","","","","","","","43","66","I can agree that autonomous cars can tell the difference between a stationary car and a person, but I don't know how it can judge the intentions of a person. ","1","57","36","1","","35","4","","11"
"2023-12-15 19:34:52","2023-12-15 19:40:14","0","100","321","1","2023-12-15 19:40:14","R_7VUyO1cyIBpo29r","anonymous","EN","1","1","2","80","68","I think because the person is facing towards the edge of the street that the AI believes that the person will not cross the road. However, I am not sure that the autonomous vehicle will behave appropriately because I do not know if it will or not.","","","","","","","","","","1","60","0","1","","65","4","","12"
"2023-12-15 19:39:14","2023-12-15 19:40:34","0","100","80","1","2023-12-15 19:40:35","R_5l9x7gpS8cb006Q","anonymous","EN","1","1","2","","","","67","74","There is clear enough evidence to see the pedestrian ","","","","","","","1","59","40","1","","26","4","","12"
"2023-12-15 19:26:30","2023-12-15 19:43:19","0","100","1008","1","2023-12-15 19:43:19","R_61gsx1NrCTlE9ID","anonymous","EN","1","1","2","","","","30","32","AI can’t predict what is going on in the mind of a human being. This person may or may not intend to cross the road. I don’t know if a self-driving car would behave appropriately around pedestrians as I have never seen this in action. ","","","","","","","1","29","21","2","","57","4","","11"
"2023-12-15 19:31:03","2023-12-15 19:44:21","0","100","798","1","2023-12-15 19:44:22","R_5DNA6d7AhJuGKow","anonymous","EN","1","1","2","","","","","","","","","","92","95"," 1. Regarding the statement, ""In this image, the pedestrian does not intend to cross the road,"" I cannot rate the extent to which I agree or disagree without visual context. It is challenging to determine the pedestrian's intentions solely based on textual descriptions or assumptions.","1","86","92","2","","26","4","","9"
"2023-12-15 19:42:42","2023-12-15 19:45:24","0","100","162","1","2023-12-15 19:45:24","R_5hgSJ5ANxUUdnL8","anonymous","EN","1","1","2","","","","74","40","I believe it can predict it to the best of its ability. ","","","","","","","1","39","77","2","","36","4","","16"
"2023-12-15 19:40:41","2023-12-15 19:46:06","0","100","324","1","2023-12-15 19:46:06","R_7JyFImSFy3Dalf1","anonymous","EN","1","1","2","85","95","The pedestrian ss off to the side of oncoming traffic.","","","","","","","","","","1","90","0","1","","75","4","","14"
"2023-12-15 19:43:20","2023-12-15 19:47:29","0","100","248","1","2023-12-15 19:47:29","R_5zAQT4SpyTWpMRp","anonymous","EN","1","1","2","","","","","","","","","","73","70","It recognizes that it is not going across on the crosswalk. ","1","91","30","2","","55","4","","13"
"2023-12-15 19:48:43","2023-12-15 19:49:47","0","100","63","1","2023-12-15 19:49:47","R_6lWz1tgk8lbeyLB","anonymous","EN","1","1","2","","","","","","","","","","68","60","Technology has come a long way, so I think that it can make good decisions","1","44","41","2","","22","4","","9"
"2023-12-15 19:30:44","2023-12-15 19:50:57","0","100","1213","1","2023-12-15 19:50:58","R_37NfDF9mj0aa0Xz","anonymous","EN","1","1","2","","","","40","25","Self-driving cars have not really been tested enough to be implemented on the roadways for safety, there are pros and cons to self-driving cars I agree that it can eliminate human error driving, traffic congestion, can be accessible for elderly, disabled or poor making it easy to travel, and could save fuel, but it also can create legal liability issues such is who would be responsible in case of an accident to passengers, pedestrians and cars, because it self driving noone would be responsible, plus their is a theory that could pose cyber security risks of how to prevent hackers from accessing, manipulating  or sabotaging the vehicles , infrastructure or the network .to create problems such as running over a pedestrian.","","","","","","","1","65","25","2","","49","3","","14"
"2023-12-15 19:47:03","2023-12-15 19:52:12","0","100","308","1","2023-12-15 19:52:12","R_3XanCdNNU2v3n01","anonymous","EN","1","1","2","99","100","I think the self-driving vehicle will behave appropriately based on the image I saw with the car's sensors. I think the car knows there are people and cars there and can detect that the person is just standing still and not about to cross the street.","","","","","","","","","","1","78","34","5","Genderqueer","30","3","","12"
"2023-12-15 19:51:14","2023-12-15 19:53:34","0","100","139","1","2023-12-15 19:53:34","R_3HGmT5ZCgCG6778","anonymous","EN","1","1","2","","","","","","","17","81","I think the camera can sense the pedestrian, but cannot predict the moves of the person.","","","","1","56","15","2","","23","4","","10"
"2023-12-15 19:50:36","2023-12-15 19:53:39","0","100","182","1","2023-12-15 19:53:39","R_57rJ0cAbXbLt07K","anonymous","EN","1","1","2","","","","0","70","I expect it to have a failsafe where it will just hit the breaks if nothing else ","","","","","","","1","60","21","3","","37","2","","14"
"2023-12-15 19:50:31","2023-12-15 19:53:39","0","100","188","1","2023-12-15 19:53:40","R_5frDGbnjuMGmktL","anonymous","EN","1","1","2","61","50","I believe that it's right in this instance, but given that Teslas have driven into concrete poles before, I don't really trust it","","","","","","","","","","1","50","11","1","","45","3","","15"
"2023-12-15 19:49:16","2023-12-15 19:53:42","0","100","266","1","2023-12-15 19:53:43","R_5OpvbXh7uWl83HX","anonymous","EN","1","1","2","","","","","","","61","71","this point correct of the question so I will choose it ","","","","1","75","60","2","","29","4","","9"
"2023-12-15 19:39:49","2023-12-15 19:56:54","0","100","1025","1","2023-12-15 19:56:55","R_5JCPrZMi2YzGZqI","anonymous","EN","1","1","2","","","","","","","0","60","YOU said the pedestrian does not intend to cross the street. But how does the autonomous car know that? Is it a mind reader too?","","","","1","92","84","1","","62","3","","1"
"2023-12-15 19:54:11","2023-12-15 19:57:04","0","100","172","1","2023-12-15 19:57:04","R_5KqPCaX4cVMWEU4","anonymous","EN","1","1","2","","","","","","","","","","27","76","I think it would keep an eye on it and act appropriately ","1","66","25","2","","31","2","","12"
"2023-12-15 19:55:50","2023-12-15 19:59:47","0","100","237","1","2023-12-15 19:59:48","R_5n6icneiLPvsioU","anonymous","EN","1","1","2","94","93","In the image, it looks like the pedestrians do not intend to cross the street because they're occupied with each other looking down at the item in their hands; therefore, I agree with what the autonomous vehicle detected.","","","","","","","","","","1","75","37","2","","28","4","","11"
"2023-12-15 19:58:49","2023-12-15 20:00:55","0","100","126","1","2023-12-15 20:00:56","R_32JnvcqTPpyhtOV","anonymous","EN","1","1","2","","","","85","92","Self driving car accidents are rare and developers would be highly criminally liable if their software could not accurately predict the actions of pedestrians to avoid them.","","","","","","","1","35","18","1","","39","4","","10"
"2023-12-15 20:01:10","2023-12-15 20:03:36","0","100","145","1","2023-12-15 20:03:37","R_1rHMpV4jKttztc1","anonymous","EN","1","1","2","29","10","I don't think the technology can detect what the person is thinking and what direction they intend on moving in.","","","","","","","","","","1","37","26","1","","37","4","","10"
"2023-12-15 20:01:03","2023-12-15 20:04:38","0","100","215","1","2023-12-15 20:04:39","R_6fm4VlpJbpKYhxv","anonymous","EN","1","1","2","","","","","","","","","","0","0","There are 2 people at the crosswalk standing still, AI cannot determine which direction people intend on going. ","1","66","6","2","","37","4","","10"
"2023-12-15 20:03:55","2023-12-15 20:06:16","0","100","140","1","2023-12-15 20:06:17","R_1GE9VitVjPtFXEv","anonymous","EN","1","1","2","","","","60","50","AI senses that the person object is between the edge of the street and nearer to the car ahead, so it should calculate that the pedestrian intends to cross. I can't say whether it will behave or not.","","","","","","","1","18","8","2","","37","4","","13"
"2023-12-15 20:05:26","2023-12-15 20:08:04","0","100","158","1","2023-12-15 20:08:05","R_7Oq24xUHiZAoXob","anonymous","EN","1","1","2","69","59","It seems like the pedestrian is facing the opposite direction of crossing the road","","","","","","","","","","1","50","50","1","","49","3","","13"
"2023-12-15 20:08:51","2023-12-15 20:14:24","0","100","332","1","2023-12-15 20:14:24","R_5QS7kxLBUdPYG9R","anonymous","EN","1","1","2","","","","14","27","If a pedestrian is at the edge of the road, in the crosswalk, a car should anticipate that the pedestrian is about to walk out into the road and cross.","","","","","","","1","60","50","1","","49","5","","12"
"2023-12-15 20:12:46","2023-12-15 20:14:41","0","100","114","1","2023-12-15 20:14:41","R_1MSqIFG5YvaFbD8","anonymous","EN","1","1","2","","","","","","","11","75","I believe that the car only sees a still image so it can't tell whether the pedestrian is going to cross the road.  Also the person is at a crosswalk so it's normal to believe it will cross.  The presence of the person and the crosswalk will cause the car to behave ""appropriately"" which is to stop.","","","","1","71","81","1","","37","4","","10"
"2023-12-15 20:27:55","2023-12-15 20:30:01","0","100","126","1","2023-12-15 20:30:02","R_3qkh7EO8nAzAaiS","anonymous","EN","1","1","2","70","70","It seems accurate  but i cant be sure. I hope to better understand  self driving and ai one day","","","","","","","","","","1","71","76","2","","41","1","","14"
"2023-12-15 20:18:35","2023-12-15 20:32:35","0","100","839","1","2023-12-15 20:32:35","R_1GK6jqUxANOwoM1","anonymous","EN","1","1","2","","","","","","","","","","50","70","I'm not sure that it would be able to tell if a person plans to cross the street or not.","1","25","10","2","","30","4","","14"
"2023-12-15 19:23:53","2023-12-15 20:33:03","0","100","4149","1","2023-12-15 20:33:03","R_3eRA7BYXZy82Ix9","anonymous","EN","1","1","2","","","","","","","14","25","I just don't feel that there is enough data to show that the car can do what we think it will do 100% of the time.","","","","1","79","87","2","","53","3","","14"
"2023-12-15 20:31:52","2023-12-15 20:33:43","0","100","111","1","2023-12-15 20:33:44","R_32Y0ZH1gSNVVEwD","anonymous","EN","1","1","2","","","","73","79","If it can tell the person is not moving on a trajectory it should be able to behave appropriately.","","","","","","","1","59","58","1","","36","4","","14"
"2023-12-15 20:32:00","2023-12-15 20:35:04","0","100","184","1","2023-12-15 20:35:05","R_5CPXxuRNdeXIPxG","anonymous","EN","1","1","2","","","","","","","10","10","I don't think the AI has any information that definitively tells it the pedestrian doesn't intend to cross, so I assume it has to err on the side of caution and assume the pedestrian does intend to cross.","","","","1","40","10","1","","43","4","","11"
"2023-12-15 20:32:52","2023-12-15 20:35:42","0","100","169","1","2023-12-15 20:35:43","R_1snYiU4prcaZXlA","anonymous","EN","1","1","2","","","","50","50","I think generally they will function well, but there will always be errors.","","","","","","","1","100","53","2","","31","2","","14"
"2023-12-15 20:31:58","2023-12-15 20:36:52","0","100","294","1","2023-12-15 20:36:52","R_3FfUkzwlFi1iMLp","anonymous","EN","1","1","2","8","50","There is no way to detect weather or not the person will cross the street without actual intended movement by the person, therefore how can it act appropriately?","","","","","","","","","","1","81","19","1","","60","3","","11"
"2023-12-15 20:36:18","2023-12-15 20:40:37","0","100","259","1","2023-12-15 20:40:37","R_6g2qmALzZTyVxY8","anonymous","EN","1","1","2","10","50","I am not positive about the capabilities of this particular AI.","","","","","","","","","","2","50","34","1","","37","3","","15"
"2023-12-15 20:34:24","2023-12-15 20:42:39","0","100","495","1","2023-12-15 20:42:40","R_3femFh378TOdxJm","anonymous","EN","1","1","2","","","","","","","","","","30","50","I think the pedestrian probably doesn't intend to cross the street, but I don't know for sure and neither does the AI.  The pedestrian could easily turn and walk in the crosswalk.  However, that's a call a human driver might have difficulty making, so I'm not sure whether the car will behave appropriately as I don't know how it is programmed for nearby pedestrians.","1","50","15","2","","48","4","","13"
"2023-12-15 20:48:59","2023-12-15 20:49:32","0","100","33","1","2023-12-15 20:49:32","R_7DMimDywqUioIlX","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"2023-12-15 20:51:45","2023-12-15 20:52:02","0","100","17","1","2023-12-15 20:52:03","R_5Cge9pW4WxZUqun","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"2023-12-15 20:49:04","2023-12-15 20:52:18","0","100","194","1","2023-12-15 20:52:18","R_6odhzG6jdAKrdJv","anonymous","EN","1","1","2","","","","13","0","Very simplistic design, doesn't tell which direction the person is facing so it's hard to tell if the person is about to cross or just finished crossing.","","","","","","","1","75","61","2","","21","3","","14"
"2023-12-15 20:52:07","2023-12-15 20:54:16","0","100","129","1","2023-12-15 20:54:17","R_10x8wayvJMsELrg","anonymous","EN","1","1","2","","","","29","50","It's hard to tell what cars are moving and where they are going","","","","","","","1","45","35","2","","25","1","","14"
"2023-12-15 20:55:11","2023-12-15 20:57:23","0","100","131","1","2023-12-15 20:57:23","R_63Bk2nTg2HPfgNs","anonymous","EN","1","1","2","80","80","I think that this AI has great capabilities and in many ways, eliminates human error like getting distracted by radio or a text message.","","","","","","","","","","1","70","51","2","","37","5","","12"
"2023-12-15 20:55:37","2023-12-15 20:58:02","0","100","144","1","2023-12-15 20:58:02","R_1jDPC8D6d8aXDzl","anonymous","EN","1","1","2","","","","","","","30","50","It's hard to tell what the pedestrian plans to do and how the vehicle will behave based on where the pedestrian is standing.","","","","1","0","0","1","","32","5","","11"
"2023-12-15 20:36:45","2023-12-15 20:58:02","0","100","1277","1","2023-12-15 20:58:03","R_5JDG1lREH6Jl3ef","anonymous","EN","1","1","2","","","","","","","","","","50","50","I am not sure of the full effects of AI cars, so I am not sure what the outcome will be if these are mass produced.","1","51","24","1","","35","5","","10"
"2023-12-15 20:56:17","2023-12-15 21:01:00","0","100","283","1","2023-12-15 21:01:01","R_3pWhrWWDdGXaVui","anonymous","EN","1","1","2","","","","","","","","","","24","45","I believe it may understand a pedestrian is there but can not predict what one may do at any given time. ","1","54","37","1","","46","4","","14"
"2023-12-15 20:58:11","2023-12-15 21:02:50","0","100","278","1","2023-12-15 21:02:50","R_3gycO6OHYacovjH","anonymous","EN","1","1","2","73","86","I trust that the self driving car can gain control over situations because of the cars sensors that allow it to receive alerts.","","","","","","","","","","1","84","69","2","","20","3","","11"
"2023-12-15 20:59:57","2023-12-15 21:03:35","0","100","217","1","2023-12-15 21:03:35","R_1JPjidWqw1QiVZH","anonymous","EN","1","1","2","","","","","","","50","90","No AI can predict what a human is going to do. Human's can't predict what another human is going to do.","","","","1","66","68","1","","50","3","","14"
"2023-12-15 21:02:38","2023-12-15 21:05:27","0","100","168","1","2023-12-15 21:05:27","R_6iI0A4VKImP9sh1","anonymous","EN","1","1","2","","","","0","9","From the picture, i would think the person might be about to cross the street so i have no idea how AI would know that the intentions of that person","","","","","","","1","73","30","2","","40","5","","12"
"2023-12-15 21:04:00","2023-12-15 21:06:47","0","100","167","1","2023-12-15 21:06:47","R_5nqDgTwczYFcurf","anonymous","EN","1","1","2","","","","","","","","","","77","62","I don’t fully trust it, but I’m intrigued by the idea.","1","62","51","2","","25","3","","15"
"2023-12-15 21:08:43","2023-12-15 21:11:16","0","100","152","1","2023-12-15 21:11:16","R_3rYCDOPT4kPHLbu","anonymous","EN","1","1","2","55","60","It does look like the car can correctly tell that there is a person to the right, but I am not convinced based just on this screenshot that it can actually tell what the person is likely to do in the next few moments.","","","","","","","","","","1","30","20","1","","39","4","","11"
"2023-12-15 21:12:49","2023-12-15 21:16:44","0","100","234","1","2023-12-15 21:16:44","R_6SdeBaxEeXRAFnN","anonymous","EN","1","1","2","","","","22","59","I trust that a significant amount of time has been spent on pedestrian safety so I would expect the safest response","","","","","","","1","62","11","2","","56","5","","12"
"2023-12-15 21:25:14","2023-12-15 21:27:36","0","100","141","1","2023-12-15 21:27:36","R_5gevJoucA2u9T5n","anonymous","EN","1","1","2","","","","","","","70","71","AI can probably calculate the chance the pedestrian may cross the street and make split second decision on how to behave based on what the pedestrian do next","","","","1","70","50","2","","28","4","","11"
"2023-12-15 21:27:56","2023-12-15 21:29:47","0","100","111","1","2023-12-15 21:29:48","R_3CNTGo7ufAonnJP","anonymous","EN","1","1","2","","","","","","","","","","42","46","The boxes don't have directional information, so I'm not sure how the car will necessarily react.","1","60","37","1","","28","4","","10"
"2023-12-15 21:33:44","2023-12-15 21:35:52","0","100","128","1","2023-12-15 21:35:53","R_7oxmhlgR8Z4Cmdj","anonymous","EN","1","1","2","","","","","","","50","40","I do not know what the pedestrian will do, and I'm not sure if the car will adjust for the unknown","","","","1","92","80","4","","30","4","","11"
"2023-12-15 21:35:29","2023-12-15 21:37:49","0","100","140","1","2023-12-15 21:37:49","R_3nf0LQAxK5Gfdfz","anonymous","EN","1","1","2","","","","0","0","No because it an autonomous vehicle can not judge situations like that","","","","","","","1","72","77","1","","31","3","","9"
"2023-12-15 21:33:45","2023-12-15 21:38:39","0","100","294","1","2023-12-15 21:38:39","R_5fwzHvBRy8Ts0hq","anonymous","EN","1","1","2","","","","","","","","","","71","81","I think it is likely the AI has capabilities of detecting motion of a pedestrian, but still uses caution around pedestrians. ","1","69","66","2","","45","1","","11"
"2023-12-15 21:32:54","2023-12-15 21:41:20","0","100","506","1","2023-12-15 21:41:21","R_39hWJH381XpfZ2p","anonymous","EN","1","1","2","24","40","The AI can identify that a person is on the road, but it might just see the person as an obstacle without being able to read where the person is going or what that person will do. It just reads the person as a box. The car might stop upon recognizing that a person is on the street when the more appropriate this is to keep moving. If the car does stop, it might get rear-ended.","","","","","","","","","","1","19","4","2","","47","4","","14"
"2023-12-15 21:40:14","2023-12-15 21:42:09","0","100","115","1","2023-12-15 21:42:09","R_7PLC1B8SGMtwX9n","anonymous","EN","1","1","2","","","","","","","61","82","It looks like it can accurately tell what objects are.","","","","1","70","32","2","","43","2","","12"
"2023-12-15 21:38:46","2023-12-15 21:42:29","0","100","223","1","2023-12-15 21:42:30","R_1O1X672Ge4YlgxH","anonymous","EN","1","1","2","90","24","As much as I would like to believe that it will behave appropriately, there is only so much that an AI can do. There is no substitute for a human's viewpoint in understanding how other humans will move. ","","","","","","","","","","1","24","7","2","","33","5","","12"
"2023-12-15 21:38:21","2023-12-15 21:42:45","0","100","264","1","2023-12-15 21:42:45","R_3O8ljp6kOjBcTiJ","anonymous","EN","1","1","2","","","","0","0","From this image you cannot tell if the pedestrian has already crossed the road. If not, then it very much appears that the pedestrian does intend to cross the road, because they are in the crosswalk/road. If the car cannot tell this, then it cannot be trusted to behave appropriately.","","","","","","","1","51","0","2","","55","4","","13"
"2023-12-15 21:40:05","2023-12-15 21:43:18","0","100","192","1","2023-12-15 21:43:19","R_6KZC14GWskItH21","anonymous","EN","1","1","2","","","","","","","","","","97","97","The pedestrian is facing away from the street, which the AI can easily discern.","1","80","78","1","","54","3","","14"
"2023-12-15 21:40:38","2023-12-15 21:43:38","0","100","180","1","2023-12-15 21:43:39","R_5CUUJIxmhDCzUGk","anonymous","EN","1","1","2","","","","20","40","I think that in the image of what the self-driving car sees it appears that the pedestrian is on the crosswalk so I feel like the car would believe that this person wants to cross the road. This would mean that the car would not be responding appropriately to the person since it thinks they're crossing, however it would still avoid an accident by technically being more cautious than it needs to be. ","","","","","","","1","90","70","1","","22","3","","12"
"2023-12-15 21:43:40","2023-12-15 21:51:38","0","100","477","1","2023-12-15 21:51:38","R_3VTulnsFhvqHbOh","anonymous","EN","1","1","2","87","70","ai is generally right, but you (the human) have to make sure the car is still functioning okay","","","","","","","","","","1","13","8","1","","30","5","","12"
"2023-12-15 21:47:19","2023-12-15 21:54:26","0","100","427","1","2023-12-15 21:54:26","R_5e21t0XX5qSDnIs","anonymous","EN","1","1","2","","","","","","","","","","75","75","I think the car would see if the human bounding box is moving, and if so what direction it's moving in.","1","40","20","2","","52","1","","14"
"2023-12-15 21:53:24","2023-12-15 21:58:25","0","100","301","1","2023-12-15 21:58:26","R_6fE5kaiKIOVIlzz","anonymous","EN","1","1","2","","","","","","","27","78","I believe the AI can trck the pedestrian, however it can not predict if the pedestrian decides to cross the road.","","","","1","75","60","1","","41","4","","13"
"2023-12-15 21:54:29","2023-12-15 21:58:29","0","100","239","1","2023-12-15 21:58:29","R_6hFrJTY7fqsl9tq","anonymous","EN","1","1","2","63","61","It has a box already on them clearly showing that they are flagging a human being versus a car","","","","","","","","","","1","100","36","1","","24","4","","12"
"2023-12-15 21:55:45","2023-12-15 21:59:18","0","100","213","1","2023-12-15 21:59:19","R_7JnetXh0BT8Qe8p","anonymous","EN","1","1","2","","","","","","","","","","10","39","The AI can't determine which way the people are facing which will limit its predictive ability.","1","36","45","2","","45","4","","10"
"2023-12-15 21:58:32","2023-12-15 22:00:26","0","100","113","1","2023-12-15 22:00:27","R_5kaAWLU6KoFoHTP","anonymous","EN","1","1","2","0","0","AI cannot determine the intentions of a person. The AI recognizes that it's an individual, but the person can choose to cross the street last minute.","","","","","","","","","","1","61","62","2","","31","3","","14"
"2023-12-15 21:56:48","2023-12-15 22:01:43","0","100","294","1","2023-12-15 22:01:43","R_5yjEo81oZ2ZQtVs","anonymous","EN","1","1","2","","","","19","39","The person is at the edge of the crosswalk. based only on that the system hs very little to go on if the pedestrian will cross the street. In other circumstances the ca would be able to detect motion to get a better idea","","","","","","","1","36","14","1","","49","4","","11"
"2023-12-15 22:02:40","2023-12-15 22:06:47","0","100","247","1","2023-12-15 22:06:48","R_6SCrzOwk5NoVqpP","anonymous","EN","1","1","2","","","","","","","10","10","There is no way it can be sure the person won't cross. ","","","","1","65","20","2","","44","3","","13"
"2023-12-15 22:07:28","2023-12-15 22:10:13","0","100","165","1","2023-12-15 22:10:14","R_1QfKsrWsHCt0ycJ","anonymous","EN","1","1","2","","","","","","","","","","23","30","It seems to locate objects, but there was no evidence presented if it can tell directions the objects are moving.","1","61","45","1","","45","6","","9"
"2023-12-15 22:17:42","2023-12-15 22:21:26","0","100","224","1","2023-12-15 22:21:27","R_5jbLM7DgCAV2ash","anonymous","EN","1","1","2","","","","15","40","No matter how advanced a computer algorithm is, it'll never be able to think or have the instinct of a human driver.","","","","","","","1","70","25","1","","45","3","","13"
"2023-12-15 22:13:37","2023-12-15 22:21:39","0","100","481","1","2023-12-15 22:21:39","R_7znJ00TuXHmlpBI","anonymous","EN","1","1","2","","","","","","","72","53","as it is a AI based software so it may have some problem in many place.","","","","1","50","39","2","","50","5","","9"
"2023-12-15 22:19:12","2023-12-15 22:22:00","0","100","168","1","2023-12-15 22:22:00","R_6nkOiaYeFYjORQS","anonymous","EN","1","1","2","50","50","I'm not fully confident on autonomus cars yet. So I'm in the middle of both choices.","","","","","","","","","","1","49","0","2","","34","1","","14"
"2023-12-15 22:20:41","2023-12-15 22:22:51","0","100","129","1","2023-12-15 22:22:51","R_7MGuVovRt0l9Xhf","anonymous","EN","1","1","2","","","","","","","","","","86","22","I think if the AI is only recognizing items / individuals as boxes then it would be difficult for it to determine things like intent of direction.","1","39","11","2","","35","1","","11"
"2023-12-15 22:23:21","2023-12-15 22:25:18","0","100","117","1","2023-12-15 22:25:19","R_7MQCDo5WfBg4k0B","anonymous","EN","1","1","2","","","","8","16","I don't think AI can predict human behavior as it is not logical decision making.","","","","","","","1","84","52","2","","22","4","","12"
"2023-12-15 22:31:57","2023-12-15 22:39:26","0","100","448","1","2023-12-15 22:39:26","R_6Ez2vW0OGaBBLH8","anonymous","EN","1","1","2","90","70","The pedestrian is facing the opposite way so he/she appears not to be crossing the road. As far as behaving appropriately around pedestrians, I don't believe that it is 100 % reliable.","","","","","","","","","","1","100","75","2","","68","3","","15"
"2023-12-15 22:35:24","2023-12-15 22:39:30","0","100","245","1","2023-12-15 22:39:30","R_6EtKL3Yu7dUooXJ","anonymous","EN","1","1","2","","","","44","48","It cannot know for sure whether or not the person intends to cross the street.","","","","","","","1","8","10","1","","47","4","","11"
"2023-12-15 22:33:10","2023-12-15 22:41:55","0","100","525","1","2023-12-15 22:41:56","R_7qehCjDrQES1OmL","anonymous","EN","1","1","2","","","","","","","8","4","Humans have free will and AI cannot predict human behavior. I don’t trust AI that much.","","","","1","24","29","2","","48","4","","11"
"2023-12-15 22:43:57","2023-12-15 22:46:47","0","100","169","1","2023-12-15 22:46:47","R_1FFlawJYTCE9PqJ","anonymous","EN","1","1","2","","","","","","","","","","41","53","It is not possible to tell what the pedestrians plan to do, they seem to be looking at something, perhaps directions","1","71","71","2","","36","4","","12"
"2023-12-15 22:42:53","2023-12-15 22:48:51","0","100","357","1","2023-12-15 22:48:51","R_1fZvZUvradbBSMd","anonymous","EN","1","1","2","88","70","The car can tell the person is facing away from the street and not crossing, but if it misreads the situation or has a glitch someone is going to get hurt.","","","","","","","","","","1","81","21","2","","56","4","","10"
"2023-12-15 22:47:25","2023-12-15 22:50:04","0","100","159","1","2023-12-15 22:50:04","R_6EMwkcn2wBDZdfi","anonymous","EN","1","1","2","","","","2","7","A.I. still has yet to be ""perfected"" due to tech being rolled out so quickly--there are still kinks and quirks to iron out ","","","","","","","1","71","0","2","","37","4","","16"
"2023-12-15 22:44:52","2023-12-15 22:50:44","0","100","351","1","2023-12-15 22:50:45","R_6R92Og83IvIxuT1","anonymous","EN","1","1","2","","","","","","","60","60","the person is not facing the direction of the crossway, and is most likely not intending to use it","","","","1","92","88","1","","23","3","","12"
"2023-12-15 22:50:28","2023-12-15 22:56:14","0","100","345","1","2023-12-15 22:56:14","R_5g0PDvcDxP2yD61","anonymous","EN","1","1","2","","","","","","","50","50","It just hard to believe that a self driving car can determine whether a pedestrian is trying to crossed the road.","","","","1","5","7","2","","62","4","","9"
"2023-12-15 22:57:46","2023-12-15 23:00:17","0","100","150","1","2023-12-15 23:00:17","R_1gfXc8zIvZyzCYV","anonymous","EN","1","1","2","68","65","It looks like what the car sees is good and accurate. We see what appears in front the car is cars and a person.","","","","","","","","","","1","59","58","1","","30","4","","16"
"2023-12-15 23:00:25","2023-12-15 23:00:45","0","100","19","1","2023-12-15 23:00:46","R_1joVA5hB6YoYFIl","anonymous","EN","1","1","1","","","","","","","","","","","","","","","","","","","","",""
"2023-12-15 23:08:29","2023-12-15 23:10:40","0","100","131","1","2023-12-15 23:10:40","R_30bTA426ryTglQB","anonymous","EN","1","1","2","","","","","","","","","","70","80","The way the people are facing does not seem to indicate an immediate action on their part to cross the street. I feel like if they were to start moving in the other direction, the car would see the motion and stop itself.","1","65","0","1","","48","3","","12"
"2023-12-15 23:07:44","2023-12-15 23:12:24","0","100","280","1","2023-12-15 23:12:25","R_7fdy9q0DFJuDOHo","anonymous","EN","1","1","2","","","","15","25","The autonomous vehicle can't predict what a human being will do. It can't know what a pedestrian is thinking.","","","","","","","1","20","10","2","","61","4","","11"
"2023-12-15 23:12:00","2023-12-15 23:17:02","0","100","301","1","2023-12-15 23:17:02","R_7dGMs7iXQ450CbB","anonymous","EN","1","1","2","","","","","","","12","45","anything can happen at last minute. It may appear the person is not going to cross but they may dart across at last minute and although it detects the cars I just can't imagine trusting it for last minute changes.","","","","1","55","29","2","","41","1","","14"
"2023-12-15 23:21:14","2023-12-15 23:26:44","0","100","330","1","2023-12-15 23:26:45","R_6q7NZNaMONzyXOD","anonymous","EN","1","1","2","82","84","If the s3lf driving car has trouble identifying if the person will be crossing or not it shouldn't have been approved  for travel","","","","","","","","","","1","8","10","2","","54","3","","12"
"2023-12-15 23:24:07","2023-12-15 23:27:15","0","100","188","1","2023-12-15 23:27:16","R_5rZVO5HkHbhAdZY","anonymous","EN","1","1","2","","","","0","0","I think it would be difficult to tell if the pedestrian was going to go in the crosswalk or stay on the sidewalk.","","","","","","","1","65","60","2","","48","4","","12"
