StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent_q,attn_1,attn_2,Present_Capability_1,Present_Trust_1,Present_Why,Absent_Capability_1,Absent_Trust_1,Absent_Why,Disclaimer_Capability_1,Disclaimer_Trust_1,Disclaimer_Why,comp_images,AI_Familiarity_1,Visual_Familiarity_1,gender,gender_5_TEXT,age,education,education_8_TEXT,income
3/3/24 16:33,3/3/24 16:39,0,100,388,1,3/3/24 16:39,R_6dz3lsDMqMNDxQd,anonymous,EN,1,1,2,,,,20,75,"1). Unless the pedestrian is going to change their mind, it's likely they're going to cross the street as they're not standing in the mid of the first rectangle of the crosswalk. 2). It's supposed to be a smart vehicle. I trust it'll behave appropriately but you never know, so not 100% strongly agree.",,,,1,70,30,2,,28,4,,11
3/3/24 16:37,3/3/24 16:39,0,100,113,1,3/3/24 16:39,R_7lkm8CBM3xveYil,anonymous,EN,1,1,2,,,,,,,75,74,The person is not facing the street and is not walking toward the left of the road,1,20,24,2,,40,4,,12
3/3/24 16:30,3/3/24 16:39,0,100,566,1,3/3/24 16:39,R_7D6VXVmuL6Tl5E2,anonymous,EN,1,1,2,,,,43,52,Looks good over all. I just wouldn't trust it and would only trust my eyes. ,,,,1,30,25,2,,43,3,,14
3/3/24 16:37,3/3/24 16:39,0,100,172,1,3/3/24 16:39,R_6M0tmHvOEc91xsW,anonymous,EN,1,1,2,,,,,,,0,0,The AI technology can't tell the direction the pedestrian is facing to walk.,1,89,88,1,,45,4,,10
3/3/24 16:33,3/3/24 16:40,0,100,381,1,3/3/24 16:40,R_6PVhjWKDWMiKcUh,anonymous,EN,1,1,2,,,,93,100,you can see clear where the person is standing and the person is out of the street ,,,,1,90,75,2,,35,4,,10
3/3/24 16:37,3/3/24 16:40,0,100,180,1,3/3/24 16:40,R_6PtXSncm8zPWFMN,anonymous,EN,1,1,2,,,,22,52,I feel like the pedestrian does look like they are trying to cross the road so therefore the autonomous car may stop driving to avoid hitting the pedestrian,,,,1,59,6,2,,29,5,,13
3/3/24 16:37,3/3/24 16:40,0,100,175,1,3/3/24 16:40,R_5VJc79rDq9acJVu,anonymous,EN,1,1,2,,,,,,,4,4,"The AI can not understand anything about the person's intentions or next actions, it only knows that the person is there. My answers reflect the idea that this vehicle can not detect the person may move into the street or that the car will stop.",1,67,65,1,,31,5,,11
3/3/24 16:37,3/3/24 16:40,0,100,161,1,3/3/24 16:40,R_7Vpvcn9vcupqA0r,anonymous,EN,1,1,2,15,0,"I don't think a human could predict what this person is going to do. They are on their phone but in the crosswalk, so who knows? The person probably won't step into the road, but they could, and I don't think the car would stop in this scenario.",,,,,,,1,70,70,2,,44,5,,13
3/3/24 16:37,3/3/24 16:40,0,100,167,1,3/3/24 16:40,R_3DkletMuk8ZU0Ps,anonymous,EN,1,1,2,,,,,,,7,27,"AI can detect a person's location, not their intent.",1,49,23,2,,61,3,,15
3/3/24 16:37,3/3/24 16:40,0,100,223,1,3/3/24 16:40,R_5ihahSd2piubuxB,anonymous,EN,1,1,2,91,80,"I believe AI can successfully estimate whether someone will cross a road; however, pedestrians are unpredictable and may cross anyways, but an AI system may have faster reflexes than a human. I still trust it. ",,,,,,,1,75,30,2,,25,5,,12
3/3/24 16:39,3/3/24 16:41,0,100,112,1,3/3/24 16:41,R_5gZyU0rV42mJh0H,anonymous,EN,1,1,2,30,65,"While it doesn't seem like the pedestrian is about to cross according to what the car sees, the car needs to anticipate all possibilities, including one where the person suddenly turns and walks into the way.",,,,,,,1,60,50,1,,42,4,,11
3/3/24 16:35,3/3/24 16:41,0,100,395,1,3/3/24 16:41,R_6nDE4ilDLgqX3bX,anonymous,EN,1,1,2,,,,,,,10,75,"This person isn't paying attention to the crosswalk, they're on their phone. The car can't detect whether or not the person will finish on the phone and walk out into the crosswalk without checking their surroundings. I believe that the AI system will still show caution when crossing the crosswalk as to not harm the pedestrian. ",1,70,62,3,,30,3,,13
3/3/24 16:39,3/3/24 16:41,0,100,173,1,3/3/24 16:42,R_3g0eafWw1y85yNa,anonymous,EN,1,1,2,,,,24,34,"The pedestrian seems to be slightly in the road. Even if we know they do not want to cross, there is not really a concrete way for the AI to tell.",,,,1,75,40,2,,20,3,,13
3/3/24 16:38,3/3/24 16:42,0,100,210,1,3/3/24 16:42,R_3zHY6Sk5kltkIgE,anonymous,EN,1,1,2,,,,,,,13,32,"The note says it can only see the pedestrian's location, so it has no way of knowing the intent of the pedestrian.",1,67,42,1,,19,1,,8
3/3/24 16:35,3/3/24 16:42,0,100,416,1,3/3/24 16:42,R_7aPIIFqdCEOOdUJ,anonymous,EN,1,1,2,,,,,,,5,40,"Even though the car may not know the pedestrian's intention, it can still see their location. It could possibly slow down more than necessary for a pedestrian in the roadway but not moving than someone that could actually see the pedestrian's intent. ",1,72,61,2,,38,3,,14
3/3/24 16:38,3/3/24 16:42,0,100,244,1,3/3/24 16:42,R_5H0rK20RJLgckN9,anonymous,EN,1,1,2,,,,30,60,"The image above doesn't seem to detect which direction the person is facing so I don't think the AI can detect the person's intention.  Since it does differentiate between cars and the person, I believe it will be programmed to take the most cautious approach.",,,,1,70,70,1,,60,3,,14
3/3/24 16:38,3/3/24 16:42,0,100,228,1,3/3/24 16:42,R_1D2JsOsHfGECtuH,anonymous,EN,1,1,2,,,,29,45,I disagree because it appears the person intends to cross the street. ,,,,1,40,10,1,,46,4,,11
3/3/24 16:35,3/3/24 16:42,0,100,439,1,3/3/24 16:42,R_3E55cn1rsa4DxIi,anonymous,EN,1,1,2,,,,76,30,I dont believe the pedestrian will walk because I dont think you can trust a self driving car,,,,1,75,45,2,,42,3,,12
3/3/24 16:40,3/3/24 16:42,0,100,115,1,3/3/24 16:42,R_6tyv4EyaSr7rtkm,anonymous,EN,1,1,2,39,36,I think the sensors will be programmed to be extremely cautious in situations like this.,,,,,,,1,27,10,1,,26,4,,10
3/3/24 16:39,3/3/24 16:42,0,100,169,1,3/3/24 16:42,R_5yu6XHkcUCfoAPD,anonymous,EN,1,1,2,,,,,,,39,24,There's no indication that the software is taking account of the direction the person is facing/moving in,1,70,50,1,,39,5,,14
3/3/24 16:36,3/3/24 16:42,0,100,353,1,3/3/24 16:42,R_5ovTcZw3YkxM0Rr,anonymous,EN,1,1,2,,,,8,10,"Software no mater how good it is, cannot sense human unpredictability.",,,,1,62,9,1,,61,3,,12
3/3/24 16:41,3/3/24 16:42,0,100,108,1,3/3/24 16:42,R_6rfDXPt8UUtoq3X,anonymous,EN,1,1,2,,,,60,30,I've never been in a self-driving car but I've read about mistakes they make.  I wouldn't trust a car where technology is at the moment to not kill someone.,,,,1,71,29,2,,40,5,,12
3/3/24 16:40,3/3/24 16:42,0,100,128,1,3/3/24 16:42,R_1CvywRDZtiFlFEJ,anonymous,EN,1,1,2,31,56,I'm not sure it can detect if the persons intentions because all it knows is the persons position on the street.  I can not for sure no what the car will do with the person in view.,,,,,,,1,66,57,1,,23,4,,12
3/3/24 16:38,3/3/24 16:43,0,100,279,1,3/3/24 16:43,R_39FDikCp5wmhT8t,anonymous,EN,1,1,2,,,,80,22,hard to trust software and what it will do. people are usually unpredictable and could change what they are doing in a second.,,,,1,81,2,1,,30,1,,12
3/3/24 16:33,3/3/24 16:43,0,100,565,1,3/3/24 16:43,R_725PvDxeO972e5m,anonymous,EN,1,1,2,,,,,,,85,59,"The question regarding the pedestrian not crossing the road. The image caught is the pedestrian having their back turned to the road and are focused on showing each other things on their device. if i was driving i and saw pedestrians not facing the road, i believe they would not want to cross. The question regarding 'trust it will behave appropriately"", my confidence is somewhat wary because something might suddenly go wrong and the ai might malfunction.",1,66,61,4,,33,3,,12
3/3/24 16:39,3/3/24 16:43,0,100,197,1,3/3/24 16:43,R_1Bgt2ATYB9WMjEN,anonymous,EN,1,1,2,70,71,"The person is generally standing on the side of the road and does not look like he has any intention of needing to cross the stree. However, since he is on the street and not the sidewalk, it is possible that he may need to change his intention quite suddenly. Since the car has labeled and seen the pedestrian, I believe it will take appropiate action.",,,,,,,1,85,71,1,,22,4,,13
3/3/24 16:42,3/3/24 16:43,0,100,59,1,3/3/24 16:43,R_7mjBdDs4mmTu68c,anonymous,EN,1,1,2,61,70,Being that it knows how to categorize different things and so far it's correct ,,,,,,,1,61,50,1,,25,4,,11
3/3/24 16:38,3/3/24 16:43,0,100,304,1,3/3/24 16:43,R_1eOpdYoLIKuHLKj,anonymous,EN,1,1,2,10,20,"I like that it can detect a crosswalk and the person. However, does not seem like the software is accurate enough to detect the direction that the pedestrian is facing.",,,,,,,1,55,50,1,,45,4,,13
3/3/24 16:32,3/3/24 16:43,0,100,685,1,3/3/24 16:43,R_7G9zhYgatNFRltv,anonymous,EN,1,1,2,,,,,,,65,56,seems to capture appropriately but not behave appropriately around pedestrian,1,68,35,1,,35,1,,14
3/3/24 16:38,3/3/24 16:43,0,100,294,1,3/3/24 16:43,R_5mT4dKxxJYO1qnL,anonymous,EN,1,1,2,,,,70,72,"There has been  a lengthy testing period in the wild, so to speak. The number of tesla/pedestrian incidents is small",,,,1,61,59,1,,76,4,,11
3/3/24 16:42,3/3/24 16:43,0,100,80,1,3/3/24 16:43,R_7M7yl6k1d2P6S0F,anonymous,EN,1,1,2,,,,,,,13,78,I feel it will slow down not knowing the pedestrian's intention to cross which I think is the right thign for it to do.,1,64,28,1,,35,5,,11
3/3/24 16:41,3/3/24 16:44,0,100,168,1,3/3/24 16:44,R_1drI75q3ldpSv9d,anonymous,EN,1,1,2,,,,45,40,"I feel that it's tough to say that the AI software can detect the person walking across the street. I would need to know more about the software before making a judgment. There may be situations where the car cannot see the pedestrian through the software, such as in the dark.",,,,1,33,25,1,,31,5,,11
3/3/24 16:40,3/3/24 16:44,0,100,207,1,3/3/24 16:44,R_51gvs9ECaaRADOj,anonymous,EN,1,1,2,,,,,,,0,0,"Autonomous vehicles have an unbelievably high rate of hitting pedestrians. The study mentions that the the car can't tell anything other than the pedestrian's existence, so I do not trust it to be able to interpret their behavior correctly.",1,76,20,3,,31,4,,14
3/3/24 16:37,3/3/24 16:44,0,100,406,1,3/3/24 16:44,R_70AGHK15ZjcuwnP,anonymous,EN,1,1,2,,,,,,,20,30,"Since the AI can only understand the pedestrian's location, I cannot trust that it will ""know"" this person's intentions (regardless of the fact that the person does not intend to cross).",1,80,50,2,,34,1,,13
3/3/24 16:42,3/3/24 16:44,0,100,117,1,3/3/24 16:44,R_1TQMpa5WLbqrVIs,anonymous,EN,1,1,2,50,60,I am not sure AI could predict what a person will or will not do.  I think the car will slow down with a person in the road.,,,,,,,1,70,50,2,,45,3,,15
3/3/24 16:42,3/3/24 16:44,0,100,117,1,3/3/24 16:44,R_7icxOBmzi5pUiVX,anonymous,EN,1,1,2,,,,69,71,"I think the AI intends to try to perceive if a pedestrian is going to cross the road, but I don't entirely trust it.",,,,1,63,45,1,,38,4,,14
3/3/24 16:41,3/3/24 16:44,0,100,219,1,3/3/24 16:44,R_3hsU2HEP4p2kYP9,anonymous,EN,1,1,2,,,,16,36,"I can't tell from the image if the other cars or people are moving, and that makes it hard for me to trust that the self driving car can behave safely. Also, it seems like a lot of visual information. ",,,,1,48,12,2,,54,4,,11
3/3/24 16:36,3/3/24 16:45,0,100,521,1,3/3/24 16:45,R_3dEujGthlj4yjUG,anonymous,EN,1,1,2,,,,,,,80,65,"While it is valid to assume the vehicle will respond appropriately based on its ability to detect the presence of a human, this image was created by AI, which does not always reflect the actual response/event. In other words, the vehicle could respond differently based on the humans actions or movements. With that in mind, we can't accurately say the car will or will not respond accurately. ",1,50,40,3,,21,4,,13
3/3/24 16:42,3/3/24 16:45,0,100,195,1,3/3/24 16:45,R_3x8kDYmVy4hx0VH,anonymous,EN,1,1,2,75,60,pedestrian is facing away from the crosswalk and is also looking away from the crosswalk,,,,,,,1,65,20,2,,29,5,,9
3/3/24 16:39,3/3/24 16:45,0,100,367,1,3/3/24 16:45,R_6Q5zI2ELU5AmFuB,anonymous,EN,1,1,2,80,66,these autonomous cars have been programmed to detect any object on the road,,,,,,,1,96,85,2,,51,4,,12
3/3/24 16:43,3/3/24 16:45,0,100,126,1,3/3/24 16:45,R_5f9AGKSeFlAGhDX,anonymous,EN,1,1,2,0,6,People can't even always tell what pedestrians are going to do.  AI is going to struggle even more with that.,,,,,,,1,25,0,2,,45,3,,13
3/3/24 16:41,3/3/24 16:46,0,100,245,1,3/3/24 16:46,R_3FzyIp8TiGLvXIW,anonymous,EN,1,1,2,,,,,,,19,50,According to the text above it can only understand the location of the pedestrian.  So I assume it wouldn't know his intentions as he is standing on the edge of the street. I don't know how it will behave.,1,34,27,1,,34,1,,15
3/3/24 16:42,3/3/24 16:46,0,100,201,1,3/3/24 16:46,R_3pJP8b8xn74PN24,anonymous,EN,1,1,2,,,,,,,15,60,If the AI can tell the direction facing and if there is no movement.,1,80,50,1,,59,5,,13
3/3/24 16:44,3/3/24 16:46,0,100,126,1,3/3/24 16:46,R_3MPRCrELMJwxE9O,anonymous,EN,1,1,2,,,,0,0,It is impossible to tell if the pedestrian is going to cross the street or has finished crossing the street.  The boxes do not have directionality or any movement associated with them.,,,,1,80,62,2,,40,5,,10
3/3/24 16:44,3/3/24 16:46,0,100,116,1,3/3/24 16:46,R_3uNvjxJihIDV7FA,anonymous,EN,1,1,2,,,,,,,0,20,"It was already made clear that the AI can understand a person's location and nothing else. Therefore, it's incapable of anticipating human behavior.",1,80,50,2,,43,5,,11
3/3/24 16:31,3/3/24 16:46,0,100,865,1,3/3/24 16:46,R_6q2qdyAYWbUjgxe,anonymous,EN,1,1,2,100,100,The direction the pedestrian is facing is how the AI is likely judging the pedestrian.,,,,,,,1,100,51,2,,49,3,,13
3/3/24 16:44,3/3/24 16:46,0,100,143,1,3/3/24 16:46,R_5f0qpTFb0YjtYyd,anonymous,EN,1,1,2,,,,,,,0,70,"The answer to the first question is no because the description says that it can only detect the location of the pedestrian as he/she stands currently. For the second question, in general, I would trust a self-driving car, but I am still learning more about AI and have some reservations.",1,65,2,2,,28,6,,9
3/3/24 16:43,3/3/24 16:46,0,100,204,1,3/3/24 16:46,R_3YXiGVj2Kd2aCp6,anonymous,EN,1,1,2,81,85,It appears to have a good understanding of its surroundings and can make an approriapte decision based on this information,,,,,,,1,91,80,1,,23,4,,14
3/3/24 16:44,3/3/24 16:46,0,100,139,1,3/3/24 16:46,R_3CqaYHTx9gBiB2e,anonymous,EN,1,1,2,50,29,I doubt the car's AI is particularly accurate. It's not going to want to sit around and wait for the pedestrian. It is going to want to move.,,,,,,,1,10,8,1,,39,4,,14
3/3/24 16:44,3/3/24 16:46,0,100,124,1,3/3/24 16:46,R_7D6FylQbU9BIZ0F,anonymous,EN,1,1,2,19,58,I'm not sure how much AI can predict people's movements.,,,,,,,1,4,0,1,,28,4,,11
3/3/24 16:40,3/3/24 16:46,0,100,394,1,3/3/24 16:46,R_7Q9FVLd6YytzuFA,anonymous,EN,1,1,2,,,,81,61,Its  new technology and anything can go wrong. Im sure there will be kinks to get out.,,,,1,71,61,2,,44,1,,14
3/3/24 16:46,3/3/24 16:46,0,100,17,1,3/3/24 16:46,R_5H1b04ruoPRp5pT,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:45,3/3/24 16:46,0,100,107,1,3/3/24 16:46,R_3Jn0nqLCuRM9dHC,anonymous,EN,1,1,2,,,,40,51,I have little trust in AI models as a general rule,,,,1,73,28,1,,31,4,,10
3/3/24 16:43,3/3/24 16:46,0,100,181,1,3/3/24 16:46,R_7R4yC3yzzvj03Zr,anonymous,EN,1,1,2,81,83,"I think the AI can ""see"" that the pedestrian will not cross the street because he is looking the other way and at his phone. The AI will notice and maybe not get close to the person but will continue advancing",,,,,,,1,20,2,2,,61,5,,10
3/3/24 16:44,3/3/24 16:47,0,100,143,1,3/3/24 16:47,R_7a8YTIHlA2dnDo4,anonymous,EN,1,1,2,,,,,,,0,18,"The car has correctly identified objects, but it has no way to identify intention or what those objects are doing according to the prompt.",1,20,10,1,,34,4,,13
3/3/24 16:39,3/3/24 16:47,0,100,434,1,3/3/24 16:47,R_6FJbFUI8izEXiWf,anonymous,EN,1,1,2,0,90,"I don't think an autonomous car (or a human) can tell what a pedestrian will or will not do. People behave unpredictably. Though, if the pedestrian made a move toward the street, I believe the car would stop, as it should be programmed to",,,,,,,1,70,10,3,,28,4,,13
3/3/24 16:41,3/3/24 16:47,0,100,366,1,3/3/24 16:47,R_5Q4RInjKIP6WPBo,anonymous,EN,1,1,2,,,,,,,1,49,"AI software cannot assume what a pedestrian will do. That was clear in the initial information provided. There was no information about how the software behaves around pedestrians or objects like cars, so I do not know what the software will do around either.",1,75,70,2,,32,5,,12
3/3/24 16:39,3/3/24 16:47,0,100,430,1,3/3/24 16:47,R_6lmKACZ8BzkpWj7,anonymous,EN,1,1,2,,,,,,,0,82,Just because the pedestrian isn't facing the street doesn't mean he can't walk backwards into the street. ,1,75,75,1,,48,4,,13
3/3/24 16:44,3/3/24 16:47,0,100,149,1,3/3/24 16:47,R_7pLwNeJ41PBFWjj,anonymous,EN,1,1,2,,,,19,20,it's just a box so i don't see from this diagram how it could know,,,,1,75,60,3,,30,4,,14
3/3/24 16:42,3/3/24 16:47,0,100,296,1,3/3/24 16:47,R_7WSupA0h60diJMY,anonymous,EN,1,1,2,,,,100,100,my answers are based on the fact that the pedestrian does not intend to cross the road,,,,1,75,20,2,,65,5,,9
3/3/24 16:37,3/3/24 16:47,0,100,588,1,3/3/24 16:47,R_3M5JboeUn1AeQor,anonymous,EN,1,1,2,15,10,I think that the pedestrian in the photo can switch their intention from standing still to wanting to cross the road in a split second based on how they are positioned. I don't know if the autonomous vehicle can change the switch in intention.,,,,,,,1,60,10,1,,31,1,,13
3/3/24 16:42,3/3/24 16:47,0,100,318,1,3/3/24 16:47,R_7F5puEjNpgSYKnk,anonymous,EN,1,1,2,,,,,,,40,70,"The statement asks if the pedestrian intends to cross the road. Because the person is facing away from the road, I would know that they are not entering but based on the description of AI it should not have the ability to gauge whether or not the person is walking or not, only where it is.",1,61,18,1,,28,5,,11
3/3/24 16:45,3/3/24 16:47,0,100,151,1,3/3/24 16:47,R_6rNurMFlHmwQSCC,anonymous,EN,1,1,2,88,55,"The pedestrian is not facing towards the road which makes me believe that it doesn't have the intent to cross, however since they are standing behind a vehicle and not on the sidewalk I do have my doubts and am not sure the AI would be as prepared as I would be had I be in control of the vehicle.",,,,,,,1,71,70,2,,36,3,,15
3/3/24 16:45,3/3/24 16:47,0,100,157,1,3/3/24 16:47,R_5I3ZQiJ9gsHr3MY,anonymous,EN,1,1,2,,,,,,,0,0,The technology is not advanced enough to predict how a person at a crosswalk will react. It will glitch out and assume the person is going to cross. ,1,100,100,1,,29,3,,12
3/3/24 16:44,3/3/24 16:47,0,100,225,1,3/3/24 16:47,R_3nPWOVNvlDkJOw4,anonymous,EN,1,1,2,70,40,I am unsure how it knows the pedestrian does not intend to cross - it makes me unsure,,,,,,,1,70,40,2,,40,5,,10
3/3/24 16:42,3/3/24 16:47,0,100,323,1,3/3/24 16:47,R_3j0de8kay7C1tPP,anonymous,EN,1,1,2,,,,14,39,"Just becuase the AI software is aware of a pedestrian, it does not mean it will know whether or not the pedestrian will cross the road. Therefore, there is a possibility that the car will not behave appropraitley. ",,,,1,62,25,2,,22,4,,12
3/3/24 16:46,3/3/24 16:48,0,100,101,1,3/3/24 16:48,R_32KLIRW4fJenb5K,anonymous,EN,1,1,2,,,,,,,0,0,"Given that this AI does not seem to be able to infer anything, then it would not stop unless this person was already in front of the car, but if they were crossing in front of the car, that would be too late.",1,60,75,1,,37,1,,14
3/3/24 16:46,3/3/24 16:48,0,100,108,1,3/3/24 16:48,R_129LTSdOYAW4yUQ,anonymous,EN,1,1,1,,,,,,,,,,,,,,,,,,
3/3/24 16:45,3/3/24 16:48,0,100,141,1,3/3/24 16:48,R_5Gln218Ub52VycG,anonymous,EN,1,1,2,29,59,I don't think AI can predict what a human is going to do.,,,,,,,1,56,59,2,,62,5,,10
3/3/24 16:30,3/3/24 16:48,0,100,1080,1,3/3/24 16:48,R_3RG16BLHojAavVD,anonymous,EN,1,1,2,,,,,,,50,60,I think it will easily identify where pedestrians are.,1,70,60,2,,41,5,,10
3/3/24 16:45,3/3/24 16:48,0,100,156,1,3/3/24 16:48,R_3tDaNEJIUHP4tSZ,anonymous,EN,1,1,2,,,,35,60,I'm not sure that is can detect that the pedestrian is not intending to cross the street.,,,,1,60,40,2,,21,1,,10
3/3/24 16:45,3/3/24 16:48,0,100,181,1,3/3/24 16:48,R_1Hjg91QQ3zYclSQ,anonymous,EN,1,1,2,,,,,,,27,29,"I don't have a massive amount of confidence in self-driving car AI, they seem to screw up a lot and this seems like a situation that could throw one",1,73,67,1,,36,4,,13
3/3/24 16:47,3/3/24 16:48,0,100,86,1,3/3/24 16:48,R_6CfL4RsFcM4fBk3,anonymous,EN,1,1,2,50,69,I think it is programmed to behave well in this situation,,,,,,,1,80,71,1,,23,4,,11
3/3/24 16:46,3/3/24 16:48,0,100,121,1,3/3/24 16:48,R_1EynobcdTcPo1wL,anonymous,EN,1,1,2,,,,20,30,Because the pedestrian is just a box it makes it incredibly difficult to tell intent or even which direction the pedestrian is facing. ,,,,1,60,30,1,,39,6,,10
3/3/24 16:46,3/3/24 16:48,0,100,108,1,3/3/24 16:48,R_74800uM7ZRqxyA1,anonymous,EN,1,1,2,,,,,,,62,73,The person is stationary in their location. They are not facing like they will cross the street nor are they in the middle of the road.,1,68,68,1,,27,4,,10
3/3/24 16:45,3/3/24 16:48,0,100,215,1,3/3/24 16:48,R_7uvn0eQwjzXbhKQ,anonymous,EN,1,1,2,,,,20,85,I think the car will act appropriately if the person is going to actually cross the street or any other pedestrian.,,,,1,70,0,1,,43,3,,15
3/3/24 16:44,3/3/24 16:48,0,100,279,1,3/3/24 16:48,R_31uTja0BwzfFf9y,anonymous,EN,1,1,2,,,,,,,10,100,"As stated the AI used in the car cannot understand anything about the person other than its location, so it should not be able to detect if the person is going to cross the road or not. For this same reason the AI will act cautiously around the person.",1,25,0,1,,23,5,,13
3/3/24 16:45,3/3/24 16:49,0,100,229,1,3/3/24 16:49,R_7rUvAFhsbwNY7W2,anonymous,EN,1,1,2,,,,,,,2,82,iT ONLY DETECTS THE PERSON NOT THE WAY THEY AERE FACING. It should be careful since the person is there.,1,59,34,1,,64,4,,13
3/3/24 16:47,3/3/24 16:49,0,100,72,1,3/3/24 16:49,R_7rCeog0gM56Y2TH,anonymous,EN,1,1,2,,,,,,,5,10,"If it only knows the location, it isn't taking into account body language or which way the person is facing.",1,80,78,1,,37,4,,12
3/3/24 16:46,3/3/24 16:49,0,100,140,1,3/3/24 16:49,R_3VmvMH499wTjZGg,anonymous,EN,1,1,2,29,40,I think the AI will just compute the person being and n ot their intentions of crossing or not. I believe the AI is capable of behaving appropriately around pedestrians but cannot always be trusted.,,,,,,,1,74,45,2,,23,4,,11
3/3/24 16:45,3/3/24 16:49,0,100,223,1,3/3/24 16:49,R_3Q0AM53YaXg7zrs,anonymous,EN,1,1,2,20,50,I am not 100  percent sure that the AI knows what the person would do next. ,,,,,,,1,83,0,2,,64,2,,12
3/3/24 16:46,3/3/24 16:49,0,100,155,1,3/3/24 16:49,R_7JhjkKzrUPbY2Fj,anonymous,EN,1,1,2,,,,,,,79,78,The pedrestrian is facing away and likely not crossing road.,1,49,51,1,,43,4,,10
3/3/24 16:46,3/3/24 16:49,0,100,155,1,3/3/24 16:49,R_3BtigV2oZ2mGw6e,anonymous,EN,1,1,2,,,,50,60,"It sees the person not in the crosswalk, but adjacent to it and would determine they weren't intending to cross.",,,,1,61,20,1,,62,3,,10
3/3/24 16:46,3/3/24 16:49,0,100,201,1,3/3/24 16:49,R_5mV48agHngoap8c,anonymous,EN,1,1,2,,,,,,,10,30,"The car can only detect if a person is there or not, it cannot predict anything about that person so it would have no idea if that person was intending to cross the road or not.",1,40,0,2,,23,4,,12
3/3/24 16:47,3/3/24 16:49,0,100,148,1,3/3/24 16:49,R_125qXvPQnMi207R,anonymous,EN,1,1,2,,,,50,51,I cannot tell. Thr person might be going toward the sidewalk but not sure,,,,1,51,36,1,,41,4,,12
3/3/24 16:47,3/3/24 16:49,0,100,133,1,3/3/24 16:49,R_7q2uUho0dYTjj64,anonymous,EN,1,1,2,,,,32,40,"i think people can be unpredictable, and where i live you legally have to stop at the crosswalk and let the person cross, is that what this car is doing?",,,,1,51,53,2,,33,3,,13
3/3/24 16:46,3/3/24 16:49,0,100,187,1,3/3/24 16:49,R_61OlAihVRXke2KB,anonymous,EN,1,1,2,,,,80,41,"It looks like it can detect the person, but I do not know if it will behave appropriately around pedestrians because I do not know what would happen if the pedestrian moved.",,,,1,80,50,2,,20,1,,11
3/3/24 16:46,3/3/24 16:49,0,100,220,1,3/3/24 16:49,R_3EXO8pgHMDMVRuy,anonymous,EN,1,1,2,,,,32,43,It is almost in the crosswalk and the ped is starting into the crosswalk,,,,1,60,51,2,,66,5,,13
3/3/24 16:46,3/3/24 16:49,0,100,190,1,3/3/24 16:49,R_3XEIBRO7RSxcOJz,anonymous,EN,1,1,2,,,,,,,20,40,Anything can be faulty and a machine may not be able to determine human behavior. ,1,75,77,2,,51,5,,10
3/3/24 16:44,3/3/24 16:50,0,100,343,1,3/3/24 16:50,R_3rgKOdpOlvKL5DP,anonymous,EN,1,1,2,,,,0,0,I do not believe that the AI has the capacity to know whether or not the pedestrian intends to cross the street.,,,,1,71,6,1,,61,4,,10
3/3/24 16:37,3/3/24 16:50,0,100,762,1,3/3/24 16:50,R_7o8pd5nUSs31Hrz,anonymous,EN,1,1,2,,,,,,,50,92,the reason is because everything is labeled and since they are labeled it is easier to identify them,1,97,91,2,,39,3,,10
3/3/24 16:46,3/3/24 16:50,0,100,241,1,3/3/24 16:50,R_1hFtOgPZFOWsOmW,anonymous,EN,1,1,2,90,80,"The car accurately detected the pedestrian. The pedestrian appears to be facing away from the road, and also appears to be standing still. This seems like something an AI would be able to detect. Also, given that the vehicle is dealing with accurate information, it is likely to act appropriately around the pedestrian.",,,,,,,1,60,15,1,,48,3,,13
3/3/24 16:46,3/3/24 16:50,0,100,241,1,3/3/24 16:50,R_6PNJTIUoc0NbMt3,anonymous,EN,1,1,2,,,,92,81,"The person is clearly visible at the curb, so the car should be able to see the person and stop if they are trying to cross the street.",,,,1,90,41,2,,56,4,,10
3/3/24 16:40,3/3/24 16:50,0,100,620,1,3/3/24 16:50,R_55Y3VhKJBct13Lb,anonymous,EN,1,1,2,,,,,,,39,46,ai can only detect the human and nothing else so that leads me to believe it can not tell if a person intends to cross the street.,1,75,51,2,,40,5,,10
3/3/24 16:48,3/3/24 16:50,0,100,131,1,3/3/24 16:50,R_7OOn6uy2yrME49d,anonymous,EN,1,1,2,25,45,"The person is just outlined in a box. There's no indication that the AI is tracking the direction the person is facing. I don't think this AI should be able to tell if the pedestrian wants to cross the street or not, and since it doesn't know, I'm not sure I can trust it to behave appropriately.",,,,,,,1,55,25,1,,27,4,,10
3/3/24 16:49,3/3/24 16:50,0,100,106,1,3/3/24 16:50,R_6PuiwZOagouWrrB,anonymous,EN,1,1,2,,,,12,42,there have been incidents of ai cars hitting people on more then once.,,,,1,38,34,1,,37,4,,13
3/3/24 16:49,3/3/24 16:50,0,100,78,1,3/3/24 16:50,R_6hyzHDFY28nIpkS,anonymous,EN,1,1,2,35,32,"Since the pedestrian is standing near the crosswalk, the AI may assume the pedestrian is going to cross.",,,,,,,1,81,31,2,,20,3,,14
3/3/24 16:45,3/3/24 16:50,0,100,299,1,3/3/24 16:50,R_5WCD26Jk3FJPi5D,anonymous,EN,1,1,2,0,20,The technology is not there yet to determine peoples intentions,,,,,,,1,63,30,1,,29,3,,14
